link_id,minute_of_day,average_speed_mph,speed_std_across_days_mph,average_observed_flow_veh_h,flow_std_across_days_veh_h,contributing_weekdays,max_mapped_station_count,clock_la
L405S-028,330,68.03999999999999,4.398067757549899,3436.8,534.2763329963251,5,1,05:30
L405S-028,335,66.88,5.614445653846863,3883.2,616.8980466819456,5,1,05:35
L405S-028,340,69.0,5.16381641811558,4332.0,675.1533159216505,5,1,05:40
L405S-028,345,69.22,5.217949788949677,4675.2,884.042532913434,5,1,05:45
L405S-028,350,68.88,3.3093806066996914,4596.0,747.4275884659329,5,1,05:50
L405S-028,355,68.55999999999999,4.416220103210438,4368.0,945.6426386325862,5,1,05:55
L405S-028,360,65.52000000000001,3.660191251833701,4507.2,796.1075304253817,5,1,06:00
L405S-028,365,64.84,3.19734264663642,4276.8,642.1177462117054,5,1,06:05
L405S-028,370,62.81999999999999,3.2927192409921604,4656.0,1286.0730927906081,5,1,06:10
L405S-028,375,63.019999999999996,1.0802777420645104,5764.8,1223.7529162375877,5,1,06:15
L405S-028,380,63.779999999999994,1.7020575783445093,5817.6,1268.411920473787,5,1,06:20
L405S-028,385,62.92,0.9364827814754566,6499.2,1235.8718380155767,5,1,06:25
L405S-028,390,61.31999999999999,2.4221890925359206,6684.0,1014.1242527422368,5,1,06:30
L405S-028,395,60.879999999999995,2.3047776465420635,6782.4,1068.8221554589893,5,1,06:35
L405S-028,400,57.64,5.240515241844072,6684.0,1419.3266008921273,5,1,06:40
L405S-028,405,53.4,7.1815736437079005,6525.6,1099.9621811680618,5,1,06:45
L405S-028,410,53.52,6.990135907119407,6122.4,1091.254690711568,5,1,06:50
L405S-028,415,51.24000000000001,7.969190674089811,5810.4,986.6817115970073,5,1,06:55
L405S-028,420,48.839999999999996,9.633950383928696,5757.6,1012.6108828172844,5,1,07:00
L405S-028,425,48.78,8.747399613599457,6182.4,711.7729975209792,5,1,07:05
L405S-028,430,48.260000000000005,8.948072418124477,5452.8,1353.464886873686,5,1,07:10
L405S-028,435,46.96,9.533782040722343,4970.4,989.778156962458,5,1,07:15
L405S-028,440,48.540000000000006,8.508701428537728,5342.4,1041.3552707889849,5,1,07:20
L405S-028,445,48.5,9.449074028707784,5342.4,1235.5746841045263,5,1,07:25
L405S-028,450,48.28,8.6169600207962,5421.6,1268.6673322821866,5,1,07:30
L405S-028,455,48.839999999999996,10.337214324952347,5068.8,657.1903833745591,5,1,07:35
L405S-028,460,49.480000000000004,9.429581114768562,5078.4,1197.038345250477,5,1,07:40
L405S-028,465,49.239999999999995,9.710715730573103,5109.6,752.965337847633,5,1,07:45
L405S-028,470,48.8,11.206694427885504,5114.4,886.8397825988637,5,1,07:50
L405S-028,475,51.0,9.237694517573093,5196.0,1037.3928860369151,5,1,07:55
L405S-028,480,53.779999999999994,7.965676368017972,4960.8,853.291978164567,5,1,08:00
L405S-028,485,54.1,9.709016428042542,5330.4,962.7485653066433,5,1,08:05
L405S-028,490,55.54,8.585336335869433,5592.0,1239.4902177911692,5,1,08:10
L405S-028,495,56.17999999999999,7.264089757154711,5484.0,1013.4495547386658,5,1,08:15
L405S-028,500,58.1,5.182663407939972,5455.2,938.9031898976592,5,1,08:20
L405S-028,505,60.08,4.055490106016781,5227.2,794.1606890296194,5,1,08:25
L405S-028,510,60.279999999999994,3.252230004166368,5558.4,1004.6157474377952,5,1,08:30
L405S-028,515,60.2,4.890296514527518,5512.8,671.924995814265,5,1,08:35
L405S-028,520,59.98,5.934812549693542,5347.2,846.1744500987961,5,1,08:40
L405S-028,525,61.04,5.0490593183285135,5676.0,573.9965156688671,5,1,08:45
L405S-028,530,62.58,2.3317375495539783,5390.4,698.4474210704768,5,1,08:50
L405S-028,535,63.2,1.469693845669903,5080.8,539.5731646403478,5,1,08:55
L405S-028,540,63.06,1.4432601983010485,5320.8,637.6168128272654,5,1,09:00
L405S-028,545,63.38000000000001,0.725947656515261,4864.8,772.8875726779413,5,1,09:05
L405S-028,550,62.720000000000006,1.2637246535539246,5104.8,522.9715097402534,5,1,09:10
L405S-028,555,62.720000000000006,2.04621601987669,5328.0,540.5996670365234,5,1,09:15
L405S-028,560,62.7,2.518928343561992,5100.0,656.883551323977,5,1,09:20
L405S-028,565,62.5,1.2288205727444517,5395.2,567.4109621782081,5,1,09:25
L405S-028,570,62.92,0.5540758070878052,5476.8,481.2433895649893,5,1,09:30
L405S-028,575,63.519999999999996,0.5848076606885397,5640.0,958.2734474042364,5,1,09:35
L405S-028,580,62.82000000000001,2.0980943734732254,5618.4,664.9667660868473,5,1,09:40
L405S-028,585,62.75999999999999,2.77722883464795,6045.6,709.3411027143429,5,1,09:45
L405S-028,590,63.17999999999999,1.9070920271449943,5623.2,522.2826820793506,5,1,09:50
L405S-028,595,62.64,2.384952829722217,5376.0,548.270006474912,5,1,09:55
L405S-028,600,62.82000000000001,2.024104740372888,5354.4,569.4249731088372,5,1,10:00
L405S-028,605,62.98,1.4923136399564232,5407.2,355.8359172427651,5,1,10:05
L405S-028,610,63.06,1.3011533345459323,5296.8,385.1794387035736,5,1,10:10
L405S-028,615,62.71999999999999,1.5770225109363536,5248.8,608.31833771472,5,1,10:15
L405S-028,620,62.48,2.8604195496465232,5244.0,482.6178612525649,5,1,10:20
L405S-028,625,63.17999999999999,1.9266551326067678,5260.8,721.2788642404545,5,1,10:25
L405S-028,630,62.519999999999996,1.6709278859364338,5407.2,688.124407356693,5,1,10:30
L405S-028,635,62.779999999999994,1.3736811857195983,5548.8,535.0842924250347,5,1,10:35
L405S-028,640,63.419999999999995,1.0497618777608533,5762.4,623.8499819668186,5,1,10:40
L405S-028,645,62.339999999999996,1.4909728367747015,5781.6,383.3807506904853,5,1,10:45
L405S-028,650,62.4,1.671825349730049,5692.8,357.2494926518441,5,1,10:50
L405S-028,655,61.88000000000001,1.1966620241321222,5486.4,662.6890673611568,5,1,10:55
L405S-028,660,61.879999999999995,1.6407315441594972,5500.8,621.8964544037858,5,1,11:00
L405S-028,665,62.32000000000001,2.3145193885556417,5383.2,639.0830931889843,5,1,11:05
L405S-028,670,61.660000000000004,2.2689204481426852,5359.2,345.7791202487507,5,1,11:10
L405S-028,675,61.94,3.102901867607163,5632.8,484.74653170497265,5,1,11:15
L405S-028,680,61.92,3.5772894766848267,5270.4,369.0268282930117,5,1,11:20
L405S-028,685,61.14,3.3960270905868803,5359.2,222.66387223795422,5,1,11:25
L405S-028,690,61.36,2.5402755756019895,5287.2,445.82866664224275,5,1,11:30
L405S-028,695,61.54,2.3870483866063594,5815.2,365.9114647015039,5,1,11:35
L405S-028,700,62.120000000000005,1.7020575783445127,5784.0,697.4983870949094,5,1,11:40
L405S-028,705,62.48,2.060825077487175,5534.4,497.052109944219,5,1,11:45
L405S-028,710,61.779999999999994,2.2117866081518813,5527.2,385.08596442872334,5,1,11:50
L405S-028,715,61.64,1.9165072397463048,5551.2,135.12660729848875,5,1,11:55
L405S-028,720,62.17999999999999,2.0462160198766854,5191.2,220.8782470049959,5,1,12:00
L405S-028,725,62.260000000000005,1.5436968614336173,5121.6,333.7855599033607,5,1,12:05
L405S-028,730,62.94,2.2501111083677516,5289.6,603.1954906993254,5,1,12:10
L405S-028,735,63.779999999999994,1.3405222862750192,5488.8,784.9504442956893,5,1,12:15
L405S-028,740,63.1,1.521512405470291,5529.6,299.80793852064687,5,1,12:20
L405S-028,745,63.839999999999996,2.455198566307824,5167.2,701.8512662950748,5,1,12:25
L405S-028,750,63.5,1.8721645226849075,5534.4,586.0621127491522,5,1,12:30
L405S-028,755,62.879999999999995,2.818155425096349,5623.2,582.129882414569,5,1,12:35
L405S-028,760,63.3,1.9196353820452492,5656.8,777.2536265595677,5,1,12:40
L405S-028,765,63.42,2.0897368255356956,5668.8,469.5052715359009,5,1,12:45
L405S-028,770,63.64,2.7969626382917605,5594.4,519.4350777527447,5,1,12:50
L405S-028,775,63.54,2.9577018105278947,5642.4,517.003675035294,5,1,12:55
L405S-028,780,63.17999999999999,1.6513630733427458,5359.2,521.3858456076459,5,1,13:00
L405S-028,785,63.839999999999996,2.369177072318573,5344.8,466.1192980343123,5,1,13:05
L405S-028,790,63.2,1.8533752992850636,5392.8,457.9379870681182,5,1,13:10
L405S-028,795,63.8,2.0688160865577214,5853.6,722.4159466678459,5,1,13:15
L405S-028,800,63.82000000000001,2.907232360854563,5568.0,300.9584688956269,5,1,13:20
L405S-028,805,62.959999999999994,3.074573141104305,5640.0,391.88773902739035,5,1,13:25
L405S-028,810,62.7,3.905764969887459,5640.0,610.2327424843737,5,1,13:30
L405S-028,815,62.86,3.595552808679082,5836.8,450.6475341106395,5,1,13:35
L405S-028,820,62.82000000000001,3.255303365279488,5841.6,702.507508856667,5,1,13:40
L405S-028,825,62.92,3.2314083616899874,5707.2,339.05043872556774,5,1,13:45
L405S-028,830,64.76,2.7772288346479517,5572.8,634.7875235068818,5,1,13:50
L405S-028,835,64.46000000000001,1.9692638218379972,5733.6,475.6603830465598,5,1,13:55
L405S-028,840,65.03999999999999,1.8582249594707307,5424.0,699.1995423339463,5,1,14:00
L405S-028,845,64.74,2.147789561386308,5172.0,758.0923426601802,5,1,14:05
L405S-028,850,64.17999999999999,1.9485892332659587,5671.2,849.7406663212017,5,1,14:10
L405S-028,855,64.74,1.3501851724856129,5493.6,587.8407947735509,5,1,14:15
L405S-028,860,64.86,2.2567675999092183,5637.6,568.4758570071381,5,1,14:20
L405S-028,865,65.1,2.198863342729603,5632.8,433.96221033633793,5,1,14:25
L405S-028,870,64.67999999999999,2.401457890532332,5709.6,776.0391742689283,5,1,14:30
L405S-028,875,65.03999999999999,2.098332671432252,5762.4,588.4528868142291,5,1,14:35
L405S-028,880,64.46,1.5693947878083425,6055.2,812.755313732245,5,1,14:40
L405S-028,885,65.12,0.949736805646701,6352.8,610.2091444742532,5,1,14:45
L405S-028,890,64.94,1.4570518178843224,5997.6,443.62687024119725,5,1,14:50
L405S-028,895,64.66,0.8203657720797457,5870.4,472.8517738150085,5,1,14:55
L405S-028,900,65.17999999999999,1.0986355173577873,5733.6,711.3176505612665,5,1,15:00
L405S-028,905,64.03999999999999,1.092245393673055,5548.8,548.0467133374673,5,1,15:05
L405S-028,910,63.58,0.739594483484022,6088.8,616.6061952332299,5,1,15:10
L405S-028,915,64.28,1.3160547101089723,6352.8,687.4439613524873,5,1,15:15
L405S-028,920,64.72,1.5959323293924434,6057.6,639.9162445195465,5,1,15:20
L405S-028,925,64.28,0.8408329203831183,5810.4,466.87557228880576,5,1,15:25
L405S-028,930,63.839999999999996,1.006479011206888,5930.4,527.890897818858,5,1,15:30
L405S-028,935,63.379999999999995,2.046216019876689,5824.8,611.3290439689579,5,1,15:35
L405S-028,940,62.8,2.6182054923172067,6084.0,378.3331864904267,5,1,15:40
L405S-028,945,62.660000000000004,3.2462285809843983,6002.4,386.5602152317281,5,1,15:45
L405S-028,950,62.2,4.57820925690384,6120.0,514.3228558016841,5,1,15:50
L405S-028,955,61.540000000000006,5.5396750807245,5623.2,401.6505944225652,5,1,15:55
L405S-028,960,60.339999999999996,7.685245604403283,5971.2,227.93683335520834,5,1,16:00
L405S-028,965,61.25999999999999,8.279673906622167,5793.6,536.8843450874685,5,1,16:05
L405S-028,970,59.980000000000004,10.43513296513274,5731.2,577.7847350008478,5,1,16:10
L405S-028,975,59.8,9.819623210693983,5500.8,184.4646307561425,5,1,16:15
L405S-028,980,58.739999999999995,11.409776509642944,5433.6,639.3534233895991,5,1,16:20
L405S-028,985,58.32000000000001,11.572899377424827,5426.4,790.6989313259503,5,1,16:25
L405S-028,990,57.839999999999996,11.636923992189686,5779.2,721.02926431595,5,1,16:30
L405S-028,995,57.85999999999999,11.421164564088897,5757.6,1108.731166694614,5,1,16:35
L405S-028,1000,58.9,8.77610391916595,5846.4,849.4779573361512,5,1,16:40
L405S-028,1005,57.0,12.059643444148753,5966.4,931.1953608131862,5,1,16:45
L405S-028,1010,58.48,9.711179125111425,5565.6,1215.5413608758856,5,1,16:50
L405S-028,1015,57.02,12.0071645278975,5580.0,1068.606569322873,5,1,16:55
L405S-028,1020,57.54,12.060597000148869,5817.6,459.8051761344145,5,1,17:00
L405S-028,1025,58.4,10.2817800015367,5796.0,667.5926901936539,5,1,17:05
L405S-028,1030,57.86,11.464859353694658,5678.4,528.3680535384402,5,1,17:10
L405S-028,1035,59.21999999999999,8.75111421477288,6206.4,402.7068412629713,5,1,17:15
L405S-028,1040,58.720000000000006,9.623253088223338,5851.2,1006.5561087192308,5,1,17:20
L405S-028,1045,58.379999999999995,10.71153583759117,6153.6,442.16377056470833,5,1,17:25
L405S-028,1050,60.31999999999999,6.2239055262752805,5796.0,357.1890255872932,5,1,17:30
L405S-028,1055,59.3,8.246211251235316,6112.8,696.9614049572616,5,1,17:35
L405S-028,1060,58.48,8.294998493067977,6165.6,834.8154287026564,5,1,17:40
L405S-028,1065,58.17999999999999,8.478915024930958,5901.6,715.9083740256151,5,1,17:45
L405S-028,1070,57.7,7.959899496852962,5992.8,361.85521966665067,5,1,17:50
L405S-028,1075,58.160000000000004,8.14420039046191,6012.0,418.5403206382869,5,1,17:55
L405S-028,1080,58.32000000000001,6.745887636182506,5822.4,702.5587519916039,5,1,18:00
L405S-028,1085,56.55999999999999,8.795055429046476,5323.2,651.0262667511964,5,1,18:05
L405S-028,1090,55.21999999999999,9.757407442553578,5313.6,1048.6585717000553,5,1,18:10
L405S-028,1095,56.32000000000001,10.37988439241979,5323.2,884.6124575202409,5,1,18:15
L405S-028,1100,56.260000000000005,10.341808352507794,5268.0,973.0364844136113,5,1,18:20
L405S-028,1105,56.25999999999999,10.169218259040367,5316.0,419.3995708152311,5,1,18:25
L405S-028,1110,55.839999999999996,12.70641570231354,4917.6,1241.504248885198,5,1,18:30
L405S-028,1115,55.739999999999995,12.604086638864395,4977.6,1161.6904923429474,5,1,18:35
L405S-028,1120,55.760000000000005,11.527705756133782,4960.8,655.325262751254,5,1,18:40
L405S-028,1125,55.839999999999996,10.380895915093262,4975.2,499.7391319478594,5,1,18:45
L405S-028,1130,56.4,10.930462021342006,5001.6,487.84095769010617,5,1,18:50
L405S-028,1135,56.54,11.128926273455136,4665.6,748.746151909978,5,1,18:55
L405S-028,1140,56.64,10.64509276615286,4396.8,907.1158691148556,5,1,19:00
L405S-028,1145,57.75999999999999,8.504880951547761,4747.2,458.4879496780695,5,1,19:05
L405S-028,1150,59.6,6.964194138592056,4538.4,649.2432517939636,5,1,19:10
L405S-028,1155,60.6,6.8774995456197585,4608.0,93.72299611087985,5,1,19:15
L405S-028,1160,61.0,7.821125238736427,4624.8,507.8850263593129,5,1,19:20
L405S-028,1165,60.56,9.345212678157727,4336.8,1049.7291079130844,5,1,19:25
L405S-028,1170,61.0,9.41966029111453,4075.2,845.1527672557194,5,1,19:30
L405S-028,1175,62.339999999999996,8.106355531309989,4581.6,151.17142587142584,5,1,19:35
L405S-028,1180,62.32000000000001,8.23996359215257,4341.6,206.0019417384214,5,1,19:40
L405S-028,1185,64.66,5.559946042903659,4192.8,397.05314505743434,5,1,19:45
L405S-028,1190,64.88,4.187123117368295,4147.2,414.1825684405369,5,1,19:50
L405S-028,1195,66.53999999999999,3.378313188560231,4245.6,759.0130433661861,5,1,19:55
L405S-028,1200,67.38,2.3252956801232827,4080.0,461.25914625078167,5,1,20:00
L405S-028,1205,67.1,1.9999999999999973,3948.0,213.65392577717827,5,1,20:05
L405S-028,1210,68.08,2.9735500668393025,3976.8,301.38878545825156,5,1,20:10
L405S-028,1215,67.82000000000001,2.920958746713139,4053.6,548.493208709096,5,1,20:15
L405S-028,1220,67.36,2.8395422166257744,4051.2,176.28159291315697,5,1,20:20
L405S-028,1225,67.08,2.5449950884039056,4041.6,618.401811122833,5,1,20:25
L405S-028,1230,65.94,2.6688949023893755,3880.8,209.3303609130792,5,1,20:30
L405S-028,1235,66.14,1.9398453546610315,3760.8,371.8644914481618,5,1,20:35
L405S-028,1240,66.78,1.7908098726553865,3914.4,376.8458570821762,5,1,20:40
L405S-028,1245,65.84,2.1173096136370892,3669.6,524.9502833602436,5,1,20:45
L405S-028,1250,66.78,2.2004544985070655,3511.2,347.33730004132866,5,1,20:50
L405S-028,1255,67.24,2.8147824072208425,3343.2,289.4463680891505,5,1,20:55
L405S-028,1260,67.7,2.941938136671131,3556.8,286.82259325234475,5,1,21:00
L405S-028,1265,67.5,2.178302091079197,3350.4,397.0350110506629,5,1,21:05
L405S-028,1270,67.91999999999999,1.22759928315391,3460.8,670.5305362174045,5,1,21:10
L405S-028,1275,67.74,1.3126309458488297,3379.2,477.3376163681216,5,1,21:15
L405S-028,1280,67.36,0.9607288899580388,3283.2,468.58425069564595,5,1,21:20
L405S-028,1285,67.06,2.138457387931777,3518.4,557.6708706755267,5,1,21:25
L405S-028,1290,67.06,2.4089416763383875,3595.2,474.46306494815803,5,1,21:30
L405S-028,1295,67.38,1.8047160441465562,3472.8,460.36854801343674,5,1,21:35
L405S-028,1300,66.8,2.695366394388712,3300.0,391.70396985478715,5,1,21:40
L405S-028,1305,66.72,1.7977764043395377,3160.8,465.88754007807506,5,1,21:45
L405S-028,1310,67.05999999999999,2.710719461692789,3026.4,317.30868251593745,5,1,21:50
L405S-028,1315,66.66,2.784420945187709,2884.8,277.6386140291008,5,1,21:55
L405S-028,1320,66.86,1.5009996668887056,2851.2,499.01823613972266,5,1,22:00
L405S-028,1325,67.08,2.3794957449005865,2774.4,548.4275704229319,5,1,22:05
L405S-028,1330,67.82000000000001,1.3122499761859328,2702.4,315.14568059867173,5,1,22:10
L405S-028,1335,68.0,1.3247641299491748,2611.2,394.0497430528283,5,1,22:15
L405S-028,1340,68.16,2.4151604501564674,2887.2,518.3388852864505,5,1,22:20
L405S-028,1345,67.0,2.6124700955226254,2757.6,366.97247853211013,5,1,22:25
L405S-028,1350,66.94,1.8338484124921566,2409.6,234.75263576795044,5,1,22:30
L405S-028,1355,67.88,1.2988456413292573,2568.0,414.47798494009305,5,1,22:35
L405S-028,1360,67.94,0.9659192512834655,2604.0,366.63878681885257,5,1,22:40
L405S-028,1365,66.46,1.862256695517566,2450.4,328.01951161478183,5,1,22:45
L405S-028,1370,67.8,1.0124228365658323,2383.2,416.95467379560574,5,1,22:50
L405S-028,1375,67.14,1.3164345787011238,2284.8,264.0818055073087,5,1,22:55
L405S-028,1380,67.14,1.7008821240756191,2220.0,389.861513873837,5,1,23:00
L405S-028,1385,66.78,2.7224988521577003,2176.8,477.4130287287937,5,1,23:05
L405S-028,1390,67.4,1.4106735979665936,2020.8,266.52429532783685,5,1,23:10
L405S-028,1395,66.9,1.3490737563232071,2071.2,368.75357625384464,5,1,23:15
L405S-028,1400,67.16,0.7266360849834058,2196.0,251.2846990964631,5,1,23:20
L405S-028,1405,66.42,1.7064583206161246,1944.0,393.81213795412657,5,1,23:25
L405S-028,1410,67.47999999999999,1.4166862743741109,1975.2,237.37565165787328,5,1,23:30
L405S-028,1415,66.64,1.085357084097211,1929.6,342.3051270431105,5,1,23:35
L405S-028,1420,66.38,1.527088733505689,1915.2,422.2738447974253,5,1,23:40
L405S-028,1425,66.67999999999999,1.4463747785411625,1960.8,468.96822920108355,5,1,23:45
L405S-028,1430,65.7,2.52685575369866,1711.2,193.79164068658895,5,1,23:50
L405S-028,1435,66.14,1.8338484124921557,1720.8,298.5082913421334,5,1,23:55
L405S-030,0,67.94,0.5848610946199092,1484.4,229.54803418892527,5,4,00:00
L405S-030,5,66.80499999999999,1.5291337416982167,1381.2,316.0738837677039,5,4,00:05
L405S-030,10,66.885,1.4858288932444381,1336.2,237.06264994722386,5,4,00:10
L405S-030,15,66.95,1.3511569116871602,1346.4,248.397463755168,5,4,00:15
L405S-030,20,66.99,1.3886369215889347,1312.8,201.6772173548614,5,4,00:20
L405S-030,25,66.47999999999999,2.136395913682668,1246.8,135.92350790058356,5,4,00:25
L405S-030,30,66.58,1.7081056758877617,1231.8,128.0652177603271,5,4,00:30
L405S-030,35,66.025,2.084466358567586,1180.8,183.6823344799385,5,4,00:35
L405S-030,40,65.8,2.3249327947276255,1075.8,192.52194680087774,5,4,00:40
L405S-030,45,65.71000000000001,2.9958617291190155,1027.8,140.25762011384623,5,4,00:45
L405S-030,50,65.765,2.6001562453052705,1231.8,234.63951073934672,5,4,00:50
L405S-030,55,65.9,2.461008431517454,1075.8,120.1798652021211,5,4,00:55
L405S-030,60,66.815,1.2288968630442516,1090.2,194.22075069363726,5,4,01:00
L405S-030,65,66.155,2.0836716391984607,967.8,135.3761426544574,5,4,01:05
L405S-030,70,66.595,1.800902551500217,911.4,88.8526870724797,5,4,01:10
L405S-030,75,66.845,1.172523986961464,947.4,200.45523190977082,5,4,01:15
L405S-030,80,67.03999999999999,1.0497916459945735,900.0,199.2234925906079,5,4,01:20
L405S-030,85,66.23499999999999,2.0883306730496423,945.0,190.824526725471,5,4,01:25
L405S-030,90,66.22,1.384783376561115,906.0,82.48636250920512,5,4,01:30
L405S-030,95,66.02,1.339006161300243,874.8,105.26965374693697,5,4,01:35
L405S-030,100,66.25,1.6310464432382044,889.8,119.2212229428972,5,4,01:40
L405S-030,105,65.84,1.5079580564458563,867.0,95.365087951514,5,4,01:45
L405S-030,110,65.995,1.3932201907810475,835.8,136.50164834169587,5,4,01:50
L405S-030,115,66.335,1.3115591866172167,774.0,84.13382197428095,5,4,01:55
L405S-030,120,66.28,1.4720733677368154,888.6,60.4632119557008,5,4,02:00
L405S-030,125,66.17,1.344711865047674,760.8,94.2401188454259,5,4,02:05
L405S-030,130,66.05499999999999,1.2878518936585834,792.6,124.94918967324278,5,4,02:10
L405S-030,135,66.185,1.4558717319874033,800.4,153.63690962786254,5,4,02:15
L405S-030,140,66.39,1.318213753531654,742.2,147.17744392399266,5,4,02:20
L405S-030,145,66.755,1.3638639961521053,804.6,77.43255129465902,5,4,02:25
L405S-030,150,66.5,1.455700003434775,797.4,110.92700302451158,5,4,02:30
L405S-030,155,66.35999999999999,1.2762983585353367,844.2,137.6015988279206,5,4,02:35
L405S-030,160,66.33500000000001,1.3222376866509271,795.0,67.98161516174795,5,4,02:40
L405S-030,165,66.42,1.273209527139973,828.6,95.68071906084317,5,4,02:45
L405S-030,170,66.625,1.373294396697226,800.4,111.63467203337859,5,4,02:50
L405S-030,175,66.525,1.1422291801560738,780.0,165.10905486980417,5,4,02:55
L405S-030,180,66.37,1.1225528940767107,859.2,86.52282935734361,5,4,03:00
L405S-030,185,66.61,1.3775657879027012,780.6,164.9099754411479,5,4,03:05
L405S-030,190,65.78,2.067561970050716,815.4,96.00937454228102,5,4,03:10
L405S-030,195,65.92999999999999,2.240005580350193,871.2,62.91422732578062,5,4,03:15
L405S-030,200,66.10999999999999,1.9675968845269107,908.4,118.55505050397474,5,4,03:20
L405S-030,205,65.86,2.0526355010083988,1014.0,112.58996402877123,5,4,03:25
L405S-030,210,65.77000000000001,2.2374930167488793,1078.8,124.42949811037573,5,4,03:30
L405S-030,215,65.96000000000001,2.5238611293016886,1105.8,81.293911211111,5,4,03:35
L405S-030,220,65.78999999999999,3.278843164898259,1160.4,184.43779439149665,5,4,03:40
L405S-030,225,65.735,3.5061820403396076,1105.2,139.1301548910228,5,4,03:45
L405S-030,230,65.545,3.484806307386392,1224.6,136.58074534867643,5,4,03:50
L405S-030,235,65.64,4.301111774878672,1231.8,143.44580858289308,5,4,03:55
L405S-030,240,67.34,0.9169582869465764,1120.8,276.6725501382455,5,4,04:00
L405S-030,245,67.47999999999999,0.5251190341246448,1272.6,378.032141490641,5,4,04:05
L405S-030,250,67.61999999999999,1.0284089653440427,1476.0,496.1849453580792,5,4,04:10
L405S-030,255,67.505,0.9416408551034783,1599.0,519.6455522757797,5,4,04:15
L405S-030,260,67.66499999999999,1.001966815817763,1906.8,665.9614853728405,5,4,04:20
L405S-030,265,68.265,0.7666077875941514,2049.0,686.00036443139,5,4,04:25
L405S-030,270,68.33,1.2807956511481384,2238.6,572.4083332726734,5,4,04:30
L405S-030,275,67.74,0.7761282110579338,2293.2,530.0780131263699,5,4,04:35
L405S-030,280,68.16,0.7351870510285162,2484.0,314.94999603111603,5,4,04:40
L405S-030,285,67.64,1.1412164562430736,2635.8,73.71702652711924,5,4,04:45
L405S-030,290,68.31,0.9040879382007019,2530.2,107.38575324501845,5,4,04:50
L405S-030,295,67.66499999999999,1.135589054191696,2322.6,215.7748826902705,5,4,04:55
L405S-030,300,68.33500000000001,0.8797371766613036,2366.4,189.61091740719996,5,4,05:00
L405S-030,305,68.275,1.1740687799273073,2336.4,258.26498020444046,5,4,05:05
L405S-030,310,69.035,1.322592151798882,2728.2,218.82115985434314,5,4,05:10
L405S-030,315,69.15,1.2854960132182451,2814.6,357.39306092872033,5,4,05:15
L405S-030,320,69.435,0.9046062679420244,3355.8,266.0934046533285,5,4,05:20
L405S-030,325,68.89500000000001,1.5282138266617,3358.2,249.92538886635745,5,4,05:25
L405S-030,330,68.69500000000001,1.8619881847100979,3687.0,293.11857668868413,5,4,05:30
L405S-030,335,68.615,1.874216502968636,4296.0,397.0837443159818,5,4,05:35
L405S-030,340,69.51,1.9286977471859086,4655.4,376.93540560684926,5,4,05:40
L405S-030,345,68.685,1.9099738218101263,5016.6,637.4325846707242,5,4,05:45
L405S-030,350,68.47,2.1470473911863186,4774.2,509.8746904877707,5,4,05:50
L405S-030,355,68.46,1.0226497445362217,4858.2,522.0887855528023,5,4,05:55
L405S-030,360,66.815,1.9849905541336974,4591.8,587.1905142285594,5,4,06:00
L405S-030,365,65.86999999999999,1.5126962682574447,4748.4,356.40328281316374,5,4,06:05
L405S-030,370,64.935,1.5709869509324408,5456.4,781.2952706883614,5,4,06:10
L405S-030,375,64.91,1.1468162450889867,5887.2,734.0890272984606,5,4,06:15
L405S-030,380,64.215,0.7173301192616972,6360.6,781.7098566603853,5,4,06:20
L405S-030,385,62.785000000000004,1.0660382263314978,6777.0,964.3425221361962,5,4,06:25
L405S-030,390,60.415,3.470797818945956,6583.2,601.4517437001908,5,4,06:30
L405S-030,395,60.089999999999996,3.0179980947641405,7064.4,532.6896845256157,5,4,06:35
L405S-030,400,59.25500000000001,3.0935113544320494,7270.8,649.6008004921176,5,4,06:40
L405S-030,405,57.205,4.793074430884625,7047.6,299.680329684816,5,4,06:45
L405S-030,410,56.07000000000001,6.02990982519639,6811.8,315.54666849770416,5,4,06:50
L405S-030,415,54.83,7.13040146134844,6578.4,466.92858126270227,5,4,06:55
L405S-030,420,53.495000000000005,8.167224895887216,6307.2,285.3440029157788,5,4,07:00
L405S-030,425,52.114999999999995,8.46947828971773,6649.8,185.69248773173354,5,4,07:05
L405S-030,430,51.470000000000006,9.246255999051725,6624.0,300.0599940011997,5,4,07:10
L405S-030,435,52.03000000000001,9.402366723330887,6644.4,314.2376489219584,5,4,07:15
L405S-030,440,50.315,11.417949137213743,5973.0,382.94386011529156,5,4,07:20
L405S-030,445,49.24,11.47295188693825,6439.2,662.7644377906829,5,4,07:25
L405S-030,450,50.435,9.274083512671211,6674.4,534.0227523242806,5,4,07:30
L405S-030,455,50.875,7.583308150141335,6160.2,398.8285345859797,5,4,07:35
L405S-030,460,50.94,8.748206959143113,5904.0,495.80389268338746,5,4,07:40
L405S-030,465,53.160000000000004,8.927076089067455,5932.2,145.65610182893124,5,4,07:45
L405S-030,470,55.970000000000006,8.522825969125496,5901.6,706.1652072992551,5,4,07:50
L405S-030,475,58.654999999999994,8.74461262721225,6069.0,444.13680324872877,5,4,07:55
L405S-030,480,59.205,10.08164173138482,5973.0,321.04906167126546,5,4,08:00
L405S-030,485,59.345000000000006,10.619283756449867,6024.6,507.1038355208922,5,4,08:05
L405S-030,490,60.425,9.165526444236578,6293.4,616.5981673667219,5,4,08:10
